SAMPLE_ID	GENE	REGIONS	MUTTYPES	DEPTH	N_MUTS	N_MUTATED	MUTDENSITY_MB
P19_0048_BTR_01	TERTpromoter	protein_affecting	SNV	50091	3.0	27.0	59.89099838294304
P19_0048_BTR_01	TP53	protein_affecting	SNV	4372998	12.0	16.0	2.744112848896798
P19_0018_BDO_01	ALL_GENES	non_protein_affecting	SNV	364922236	118.0	124.0	0.3233565630130579
P19_0018_BDO_01	ARID1A	non_protein_affecting	SNV	37619881	13.0	13.0	0.3455619649620901
P19_0018_BDO_01	CDKN1A	non_protein_affecting	SNV	3344367	1.0	1.0	0.299010246184106
P19_0018_BDO_01	CREBBP	non_protein_affecting	SNV	41062413	20.0	20.0	0.4870634368223805
P19_0018_BDO_01	EP300	non_protein_affecting	SNV	41131248	10.0	11.0	0.2431241570885473
P19_0018_BDO_01	FGFR3	non_protein_affecting	SNV	3342230	0.0	0.0	0.0
P19_0018_BDO_01	FOXQ1	non_protein_affecting	SNV	2619143	1.0	1.0	0.3818042772005958
P19_0018_BDO_01	KDM6A	non_protein_affecting	SNV	18339445	3.0	3.0	0.1635818314022043
P19_0018_BDO_01	KMT2C	non_protein_affecting	SNV	21953745	4.0	5.0	0.182201259967263
P19_0018_BDO_01	KMT2D	non_protein_affecting	SNV	76996505	32.0	33.0	0.4156032796553557
P19_0018_BDO_01	NOTCH2	non_protein_affecting	SNV	41483238	12.0	14.0	0.2892734651041464
P19_0018_BDO_01	PIK3CA	non_protein_affecting	SNV	1578570	0.0	0.0	0.0
P19_0018_BDO_01	RB1	non_protein_affecting	SNV	26895336	6.0	6.0	0.2230870066096218
P19_0018_BDO_01	RBM10	non_protein_affecting	SNV	13964236	8.0	8.0	0.5728920651298074
P19_0018_BDO_01	STAG2	non_protein_affecting	SNV	21236392	6.0	7.0	0.2825338692184623
P19_0018_BDO_01	TERTpromoter	non_protein_affecting	SNV	547186	0.0	0.0	0.0
P19_0018_BDO_01	TP53	non_protein_affecting	SNV	12808301	2.0	2.0	0.1561487351054601
P19_0020_BDO_01	ALL_GENES	non_protein_affecting	SNV	569477571	101.0	107.0	0.1773555362727358
P19_0020_BDO_01	ARID1A	non_protein_affecting	SNV	42867119	7.0	7.0	0.1632953219925976
P19_0020_BDO_01	CDKN1A	non_protein_affecting	SNV	3893883	0.0	0.0	0.0
P19_0020_BDO_01	CREBBP	non_protein_affecting	SNV	61913956	11.0	11.0	0.1776659207497579
P19_0020_BDO_01	EP300	non_protein_affecting	SNV	57489410	8.0	8.0	0.1391560636993839
P19_0020_BDO_01	FGFR3	non_protein_affecting	SNV	6178869	2.0	2.0	0.323683832753211
P19_0020_BDO_01	FOXQ1	non_protein_affecting	SNV	3397049	0.0	0.0	0.0
P19_0020_BDO_01	KDM6A	non_protein_affecting	SNV	48868060	11.0	11.0	0.2250959010854943
P19_0020_BDO_01	KMT2C	non_protein_affecting	SNV	29549478	2.0	2.0	0.0676830907131422
P19_0020_BDO_01	KMT2D	non_protein_affecting	SNV	95905264	10.0	10.0	0.10426956334743
P19_0020_BDO_01	NOTCH2	non_protein_affecting	SNV	58116764	8.0	8.0	0.1376539134216075
P19_0020_BDO_01	PIK3CA	non_protein_affecting	SNV	2335011	0.0	0.0	0.0
P19_0020_BDO_01	RB1	non_protein_affecting	SNV	39515567	5.0	5.0	0.1265324118973163
P19_0020_BDO_01	RBM10	non_protein_affecting	SNV	37490301	11.0	17.0	0.2934092206941737
P19_0020_BDO_01	STAG2	non_protein_affecting	SNV	63640191	19.0	19.0	0.2985534722860903
P19_0020_BDO_01	TERTpromoter	non_protein_affecting	SNV	615814	1.0	1.0	1.623866946837844
P19_0020_BDO_01	TP53	non_protein_affecting	SNV	17700835	6.0	6.0	0.3389670600285241
P19_0040_BTR_01	ALL_GENES	protein_affecting	SNV	234737828	86.0	87.0	0.3663661742665524
P19_0040_BTR_01	ARID1A	protein_affecting	SNV	23777186	8.0	8.0	0.3364569718216445
P19_0040_BTR_01	CDKN1A	protein_affecting	SNV	1956385	2.0	2.0	1.0222936691908802
P19_0040_BTR_01	CREBBP	protein_affecting	SNV	23631782	2.0	2.0	0.0846317895112607
P19_0040_BTR_01	EP300	protein_affecting	SNV	29486238	12.0	12.0	0.4069695157449383
P19_0040_BTR_01	FGFR3	protein_affecting	SNV	2365094	0.0	0.0	0.0
P19_0040_BTR_01	FOXQ1	protein_affecting	SNV	1848788	0.0	0.0	0.0
P19_0040_BTR_01	KDM6A	protein_affecting	SNV	10719033	7.0	8.0	0.6530439826055204
P19_0040_BTR_01	KMT2C	protein_affecting	SNV	21132667	6.0	6.0	0.2839206239326063
P19_0040_BTR_01	KMT2D	protein_affecting	SNV	53442835	17.0	17.0	0.3180968973670652
P19_0040_BTR_01	NOTCH2	protein_affecting	SNV	27053452	7.0	7.0	0.2587470168317152
P19_0040_BTR_01	PIK3CA	protein_affecting	SNV	1834337	0.0	0.0	0.0
P19_0040_BTR_01	RB1	protein_affecting	SNV	16291955	3.0	3.0	0.1841399635587012
P19_0040_BTR_01	RBM10	protein_affecting	SNV	5364146	5.0	5.0	0.9321148231237554
P19_0040_BTR_01	STAG2	protein_affecting	SNV	11120527	15.0	15.0	1.3488569381648907
P19_0040_BTR_01	TERTpromoter	protein_affecting	SNV	14947	0.0	0.0	0.0
P19_0040_BTR_01	TP53	protein_affecting	SNV	4698456	2.0	2.0	0.4256717525927666
P19_0028_BTR_01	ALL_GENES	non_protein_affecting	SNV	317088019	104.0	111.0	0.3279846407567988
P19_0028_BTR_01	ARID1A	non_protein_affecting	SNV	29516852	11.0	13.0	0.3726684674910454
P19_0028_BTR_01	CDKN1A	non_protein_affecting	SNV	3868184	2.0	2.0	0.5170384862767644
P19_0028_BTR_01	CREBBP	non_protein_affecting	SNV	39098843	7.0	7.0	0.1790334307334874
P19_0028_BTR_01	EP300	non_protein_affecting	SNV	32650787	9.0	9.0	0.2756441981015649
P19_0028_BTR_01	FGFR3	non_protein_affecting	SNV	8021570	3.0	3.0	0.3739916250808757
P19_0028_BTR_01	FOXQ1	non_protein_affecting	SNV	4417514	5.0	5.0	1.1318583257461097
P19_0028_BTR_01	KDM6A	non_protein_affecting	SNV	11089391	6.0	7.0	0.5410576649339897
P19_0028_BTR_01	KMT2C	non_protein_affecting	SNV	17286212	4.0	4.0	0.231398295936669
P19_0028_BTR_01	KMT2D	non_protein_affecting	SNV	77270355	25.0	25.0	0.3235393444225796
P19_0028_BTR_01	NOTCH2	non_protein_affecting	SNV	30463614	10.0	10.0	0.328260461808635
P19_0028_BTR_01	PIK3CA	non_protein_affecting	SNV	1175423	0.0	0.0	0.0
P19_0028_BTR_01	RB1	non_protein_affecting	SNV	17784200	4.0	6.0	0.224918748102248
P19_0028_BTR_01	RBM10	non_protein_affecting	SNV	16302715	10.0	11.0	0.6133947627741759
P19_0028_BTR_01	STAG2	non_protein_affecting	SNV	13485858	3.0	4.0	0.2224552564619915
P19_0028_BTR_01	TERTpromoter	non_protein_affecting	SNV	666823	2.0	2.0	2.999296664932073
P19_0028_BTR_01	TP53	non_protein_affecting	SNV	13989678	3.0	3.0	0.2144438206511972
P19_0045_BTR_01	ALL_GENES	non_protein_affecting	SNV	192101518	41.0	50.0	0.2134288184021534
P19_0045_BTR_01	ARID1A	non_protein_affecting	SNV	14142005	1.0	1.0	0.070711331243342
P19_0045_BTR_01	CDKN1A	non_protein_affecting	SNV	1678910	0.0	0.0	0.0
P19_0045_BTR_01	CREBBP	non_protein_affecting	SNV	26734302	7.0	9.0	0.2618358990633083
P19_0045_BTR_01	EP300	non_protein_affecting	SNV	26108440	6.0	9.0	0.2298107431926227
P19_0045_BTR_01	FGFR3	non_protein_affecting	SNV	3092986	0.0	0.0	0.0
P19_0045_BTR_01	FOXQ1	non_protein_affecting	SNV	2030086	1.0	1.0	0.4925899690949054
P19_0045_BTR_01	KDM6A	non_protein_affecting	SNV	8936871	6.0	7.0	0.6713759211697248
P19_0045_BTR_01	KMT2C	non_protein_affecting	SNV	10510316	3.0	4.0	0.2854338537490214
P19_0045_BTR_01	KMT2D	non_protein_affecting	SNV	35492599	7.0	7.0	0.1972242156738085
P19_0045_BTR_01	NOTCH2	non_protein_affecting	SNV	21868506	3.0	4.0	0.137183582637058
P19_0045_BTR_01	PIK3CA	non_protein_affecting	SNV	1165606	0.0	0.0	0.0
P19_0045_BTR_01	RB1	non_protein_affecting	SNV	16525414	3.0	3.0	0.1815385684134751
P19_0045_BTR_01	RBM10	non_protein_affecting	SNV	6460099	0.0	0.0	0.0
P19_0045_BTR_01	STAG2	non_protein_affecting	SNV	10196004	4.0	5.0	0.3923105561747523
P19_0045_BTR_01	TERTpromoter	non_protein_affecting	SNV	490314	0.0	0.0	0.0
P19_0045_BTR_01	TP53	non_protein_affecting	SNV	6669060	0.0	0.0	0.0
P19_0024_BTR_01	ALL_GENES	non_protein_affecting	SNV	435785700	134.0	136.0	0.3074905853955281
P19_0024_BTR_01	ARID1A	non_protein_affecting	SNV	35041837	18.0	18.0	0.51367170048762
P19_0024_BTR_01	CDKN1A	non_protein_affecting	SNV	4001575	2.0	2.0	0.4998032024890199
P19_0024_BTR_01	CREBBP	non_protein_affecting	SNV	60485991	21.0	22.0	0.3471878306499103
P19_0024_BTR_01	EP300	non_protein_affecting	SNV	51773803	19.0	20.0	0.3669809613947038
P19_0024_BTR_01	FGFR3	non_protein_affecting	SNV	9591313	4.0	4.0	0.417044048088098
P19_0024_BTR_01	FOXQ1	non_protein_affecting	SNV	2546713	2.0	2.0	0.7853260261364355
P19_0024_BTR_01	KDM6A	non_protein_affecting	SNV	16979851	5.0	5.0	0.29446665933641
P19_0024_BTR_01	KMT2C	non_protein_affecting	SNV	22273586	5.0	5.0	0.2244811410250689
P19_0024_BTR_01	KMT2D	non_protein_affecting	SNV	96027379	24.0	24.0	0.2499287208494985
P19_0024_BTR_01	NOTCH2	non_protein_affecting	SNV	46952142	11.0	11.0	0.2342811111791236
P19_0024_BTR_01	PIK3CA	non_protein_affecting	SNV	1853750	1.0	1.0	0.5394470667565745
P19_0024_BTR_01	RB1	non_protein_affecting	SNV	31681940	6.0	6.0	0.1893823421166759
P19_0024_BTR_01	RBM10	non_protein_affecting	SNV	17374153	6.0	6.0	0.3453405757391454
P19_0024_BTR_01	STAG2	non_protein_affecting	SNV	20730064	7.0	7.0	0.3376738248372026
P19_0024_BTR_01	TERTpromoter	non_protein_affecting	SNV	774924	0.0	0.0	0.0
P19_0024_BTR_01	TP53	non_protein_affecting	SNV	17696679	3.0	3.0	0.1695233325981671
P19_0034_BTR_01	ALL_GENES	protein_affecting	SNV	207679014	439.0	507.0	2.1138390034921875
P19_0034_BTR_01	ARID1A	protein_affecting	SNV	19669105	92.0	108.0	4.677386185085696
P19_0034_BTR_01	CDKN1A	protein_affecting	SNV	2310861	8.0	8.0	3.461913113770149
P19_0034_BTR_01	CREBBP	protein_affecting	SNV	25907298	26.0	33.0	1.0035782195426168
P19_0034_BTR_01	EP300	protein_affecting	SNV	25516294	27.0	30.0	1.0581473939750028
P19_0034_BTR_01	FGFR3	protein_affecting	SNV	4840444	5.0	5.0	1.032963091815544
P19_0034_BTR_01	FOXQ1	protein_affecting	SNV	2133194	3.0	3.0	1.4063418517021893
P19_0034_BTR_01	KDM6A	protein_affecting	SNV	5552066	38.0	52.0	6.844299041113704
P19_0034_BTR_01	KMT2C	protein_affecting	SNV	13781897	10.0	11.0	0.7255895179016357
P19_0034_BTR_01	KMT2D	protein_affecting	SNV	59889631	127.0	139.0	2.120567415083923
P19_0034_BTR_01	NOTCH2	protein_affecting	SNV	19287423	9.0	12.0	0.4666253236629901
P19_0034_BTR_01	PIK3CA	protein_affecting	SNV	991140	4.0	4.0	4.035756805294913
P19_0034_BTR_01	RB1	protein_affecting	SNV	9622540	1.0	1.0	0.1039226649096808
P19_0034_BTR_01	RBM10	protein_affecting	SNV	6451098	69.0	80.0	10.695853636078697
P19_0034_BTR_01	STAG2	protein_affecting	SNV	6169843	15.0	16.0	2.4311801775182933
P19_0034_BTR_01	TERTpromoter	protein_affecting	SNV	33256	0.0	0.0	0.0
P19_0034_BTR_01	TP53	protein_affecting	SNV	5522924	5.0	5.0	0.9053175455610109
P19_0025_BDO_01	ALL_GENES	non_protein_affecting	SNV	276815167	91.0	95.0	0.3287392124724148
P19_0025_BDO_01	ARID1A	non_protein_affecting	SNV	17298203	5.0	5.0	0.2890473652089758
P19_0025_BDO_01	CDKN1A	non_protein_affecting	SNV	2322057	1.0	1.0	0.4306526497842214
P19_0025_BDO_01	CREBBP	non_protein_affecting	SNV	33899746	13.0	17.0	0.3834836992583956
P19_0025_BDO_01	EP300	non_protein_affecting	SNV	29538262	7.0	7.0	0.2369807675211222
P19_0025_BDO_01	FGFR3	non_protein_affecting	SNV	4417362	4.0	4.0	0.9055178181004864
P19_0025_BDO_01	FOXQ1	non_protein_affecting	SNV	2036591	5.0	5.0	2.4550830284529392
P19_0025_BDO_01	KDM6A	non_protein_affecting	SNV	22547012	4.0	4.0	0.177407099441824
P19_0025_BDO_01	KMT2C	non_protein_affecting	SNV	12969406	4.0	4.0	0.3084181341844029
P19_0025_BDO_01	KMT2D	non_protein_affecting	SNV	47110088	8.0	8.0	0.1698150086240552
P19_0025_BDO_01	NOTCH2	non_protein_affecting	SNV	25309122	6.0	6.0	0.2370686742906371
P19_0025_BDO_01	PIK3CA	non_protein_affecting	SNV	1168587	1.0	1.0	0.8557343184546807
P19_0025_BDO_01	RB1	non_protein_affecting	SNV	19159385	3.0	3.0	0.1565812263807006
P19_0025_BDO_01	RBM10	non_protein_affecting	SNV	19649868	9.0	9.0	0.4580183439400204
P19_0025_BDO_01	STAG2	non_protein_affecting	SNV	30096194	19.0	19.0	0.6313090618700823
P19_0025_BDO_01	TERTpromoter	non_protein_affecting	SNV	669781	0.0	0.0	0.0
P19_0025_BDO_01	TP53	non_protein_affecting	SNV	8623503	2.0	2.0	0.2319243119646389
P19_0053_BDO_01	ALL_GENES	protein_affecting	SNV	465559261	384.0	791.0	0.8248144375330126
P19_0053_BDO_01	ARID1A	protein_affecting	SNV	61029253	44.0	96.0	0.7209657309749473
P19_0053_BDO_01	CDKN1A	protein_affecting	SNV	2399637	3.0	5.0	1.2501890911000288
P19_0053_BDO_01	CREBBP	protein_affecting	SNV	41830121	29.0	61.0	0.6932803278288389
P19_0053_BDO_01	EP300	protein_affecting	SNV	59030636	47.0	94.0	0.7961967409600669
P19_0053_BDO_01	FGFR3	protein_affecting	SNV	3175293	0.0	0.0	0.0
P19_0053_BDO_01	FOXQ1	protein_affecting	SNV	2809473	4.0	4.0	1.4237545617986007
P19_0053_BDO_01	KDM6A	protein_affecting	SNV	17193575	19.0	22.0	1.105063955576429
P19_0053_BDO_01	KMT2C	protein_affecting	SNV	42240095	6.0	13.0	0.142045135078413
P19_0053_BDO_01	KMT2D	protein_affecting	SNV	121490505	105.0	201.0	0.8642650715790505
P19_0053_BDO_01	NOTCH2	protein_affecting	SNV	51583430	48.0	117.0	0.9305313741253732
P19_0053_BDO_01	PIK3CA	protein_affecting	SNV	2577871	1.0	1.0	0.3879170059324147
P19_0053_BDO_01	RB1	protein_affecting	SNV	21234338	3.0	4.0	0.1412805993763497
P19_0053_BDO_01	RBM10	protein_affecting	SNV	13222169	60.0	148.0	4.537833391783148
P19_0053_BDO_01	STAG2	protein_affecting	SNV	16899723	6.0	9.0	0.3550354050181769
P19_0053_BDO_01	TERTpromoter	protein_affecting	SNV	61162	0.0	0.0	0.0
P19_0053_BDO_01	TP53	protein_affecting	SNV	8781980	9.0	16.0	1.0248258365425564
P19_0007_BTR_01	ALL_GENES	non_protein_affecting	SNV	302438159	58.0	58.0	0.191774742287067
P19_0007_BTR_01	ARID1A	non_protein_affecting	SNV	31081031	6.0	6.0	0.1930437893131666
P19_0007_BTR_01	CDKN1A	non_protein_affecting	SNV	2501083	1.0	1.0	0.399826795032392
P19_0007_BTR_01	CREBBP	non_protein_affecting	SNV	34107803	10.0	10.0	0.2931880426305968
P19_0007_BTR_01	EP300	non_protein_affecting	SNV	30890872	9.0	9.0	0.2913482015010777
P19_0007_BTR_01	FGFR3	non_protein_affecting	SNV	4932551	1.0	1.0	0.2027348526148031
P19_0007_BTR_01	FOXQ1	non_protein_affecting	SNV	2824934	0.0	0.0	0.0
P19_0007_BTR_01	KDM6A	non_protein_affecting	SNV	11460063	2.0	2.0	0.1745191104097769
P19_0007_BTR_01	KMT2C	non_protein_affecting	SNV	17508747	7.0	7.0	0.3998001684529452
P19_0007_BTR_01	KMT2D	non_protein_affecting	SNV	76146971	9.0	9.0	0.1181924885758095
P19_0007_BTR_01	NOTCH2	non_protein_affecting	SNV	27502902	4.0	4.0	0.1454391976526695
P19_0007_BTR_01	PIK3CA	non_protein_affecting	SNV	1087401	0.0	0.0	0.0
P19_0007_BTR_01	RB1	non_protein_affecting	SNV	17183891	1.0	1.0	0.0581940376600387
P19_0007_BTR_01	RBM10	non_protein_affecting	SNV	16289031	3.0	3.0	0.1841730180266708
P19_0007_BTR_01	STAG2	non_protein_affecting	SNV	14224568	1.0	1.0	0.0703009047445236
P19_0007_BTR_01	TERTpromoter	non_protein_affecting	SNV	1174863	0.0	0.0	0.0
P19_0007_BTR_01	TP53	non_protein_affecting	SNV	13521448	4.0	4.0	0.2958263049933705
P19_0053_BDO_01	ALL_GENES	non_protein_affecting	SNV	565530891	159.0	230.0	0.2811517505592811
P19_0053_BDO_01	ARID1A	non_protein_affecting	SNV	63120753	26.0	31.0	0.4119089010234082
P19_0053_BDO_01	CDKN1A	non_protein_affecting	SNV	3976625	4.0	4.0	1.0058781001477384
P19_0053_BDO_01	CREBBP	non_protein_affecting	SNV	59725311	21.0	21.0	0.3516097220489986
P19_0053_BDO_01	EP300	non_protein_affecting	SNV	63117110	19.0	24.0	0.3010277244949903
P19_0053_BDO_01	FGFR3	non_protein_affecting	SNV	3978961	1.0	1.0	0.2513218903125715
P19_0053_BDO_01	FOXQ1	non_protein_affecting	SNV	3388335	6.0	6.0	1.7707812244066776
P19_0053_BDO_01	KDM6A	non_protein_affecting	SNV	28356376	6.0	15.0	0.2115926238247087
P19_0053_BDO_01	KMT2C	non_protein_affecting	SNV	35746806	6.0	7.0	0.1678471637438041
P19_0053_BDO_01	KMT2D	non_protein_affecting	SNV	119996015	33.0	38.0	0.2750091325949449
P19_0053_BDO_01	NOTCH2	non_protein_affecting	SNV	63979382	17.0	19.0	0.2657106003305877
P19_0053_BDO_01	PIK3CA	non_protein_affecting	SNV	2510705	1.0	1.0	0.3982945029384177
P19_0053_BDO_01	RB1	non_protein_affecting	SNV	42078343	4.0	30.0	0.0950607774645498
P19_0053_BDO_01	RBM10	non_protein_affecting	SNV	22402584	5.0	23.0	0.223188539322071
P19_0053_BDO_01	STAG2	non_protein_affecting	SNV	33135968	7.0	7.0	0.2112508075816587
P19_0053_BDO_01	TERTpromoter	non_protein_affecting	SNV	796635	0.0	0.0	0.0
P19_0053_BDO_01	TP53	non_protein_affecting	SNV	19220982	3.0	3.0	0.1560794344430477
P19_0031_BTR_01	ALL_GENES	non_protein_affecting	SNV	334286911	61.0	62.0	0.1824779792230632
P19_0031_BTR_01	ARID1A	non_protein_affecting	SNV	32525946	4.0	4.0	0.1229787444153046
P19_0031_BTR_01	CDKN1A	non_protein_affecting	SNV	13071628	2.0	3.0	0.1530031301380363
P19_0031_BTR_01	CREBBP	non_protein_affecting	SNV	34628395	15.0	15.0	0.4331705237854656
P19_0031_BTR_01	EP300	non_protein_affecting	SNV	30772842	6.0	6.0	0.1949771165107207
P19_0031_BTR_01	FGFR3	non_protein_affecting	SNV	16736636	0.0	0.0	0.0
P19_0031_BTR_01	FOXQ1	non_protein_affecting	SNV	20660168	4.0	4.0	0.1936092678433205
P19_0031_BTR_01	KDM6A	non_protein_affecting	SNV	19645246	5.0	5.0	0.2545145018799968
P19_0031_BTR_01	KMT2C	non_protein_affecting	SNV	12638476	1.0	1.0	0.0791234639366328
P19_0031_BTR_01	KMT2D	non_protein_affecting	SNV	64880264	10.0	10.0	0.154130075672935
P19_0031_BTR_01	NOTCH2	non_protein_affecting	SNV	28697441	3.0	3.0	0.1045389378098207
P19_0031_BTR_01	PIK3CA	non_protein_affecting	SNV	707113	0.0	0.0	0.0
P19_0031_BTR_01	RB1	non_protein_affecting	SNV	18551428	1.0	1.0	0.0539042061883322
P19_0031_BTR_01	RBM10	non_protein_affecting	SNV	15238791	5.0	5.0	0.3281100187016149
P19_0031_BTR_01	STAG2	non_protein_affecting	SNV	13001418	2.0	2.0	0.1538293746112924
P19_0031_BTR_01	TERTpromoter	non_protein_affecting	SNV	1403335	1.0	1.0	0.7125882273298962
P19_0031_BTR_01	TP53	non_protein_affecting	SNV	11127784	2.0	2.0	0.179730303895187
P19_0018_BTR_01	ALL_GENES	protein_affecting	SNV	325497664	518.0	931.0	1.5914092704517842
P19_0018_BTR_01	ARID1A	protein_affecting	SNV	37223694	27.0	52.0	0.7253444539921265
P19_0018_BTR_01	CDKN1A	protein_affecting	SNV	2214701	2.0	3.0	0.9030564396728948
P19_0018_BTR_01	CREBBP	protein_affecting	SNV	33299894	42.0	69.0	1.2612652760996776
P19_0018_BTR_01	EP300	protein_affecting	SNV	40914852	38.0	63.0	0.9287580949822328
P19_0018_BTR_01	FGFR3	protein_affecting	SNV	2958888	3.0	8.0	1.013894408980671
P19_0018_BTR_01	FOXQ1	protein_affecting	SNV	1472350	5.0	8.0	3.395931673854722
P19_0018_BTR_01	KDM6A	protein_affecting	SNV	10840738	30.0	39.0	2.767339271551439
P19_0018_BTR_01	KMT2C	protein_affecting	SNV	27649611	8.0	8.0	0.2893349928141846
P19_0018_BTR_01	KMT2D	protein_affecting	SNV	86596416	244.0	431.0	2.8176685741821
P19_0018_BTR_01	NOTCH2	protein_affecting	SNV	38192664	36.0	43.0	0.9425893936071074
P19_0018_BTR_01	PIK3CA	protein_affecting	SNV	1721107	3.0	4.0	1.7430642022837626
P19_0018_BTR_01	RB1	protein_affecting	SNV	14095246	9.0	66.0	0.6385131554284331
P19_0018_BTR_01	RBM10	protein_affecting	SNV	9729729	34.0	58.0	3.4944447065277973
P19_0018_BTR_01	STAG2	protein_affecting	SNV	11347433	30.0	42.0	2.6437697406981826
P19_0018_BTR_01	TERTpromoter	protein_affecting	SNV	52052	1.0	29.0	19.21155767309613
P19_0018_BTR_01	TP53	protein_affecting	SNV	7188289	6.0	8.0	0.8346909814004417
P19_0023_BTR_01	ALL_GENES	non_protein_affecting	SNV	496356253	376.0	458.0	0.7575204255561176
P19_0023_BTR_01	ARID1A	non_protein_affecting	SNV	41297511	28.0	36.0	0.6780069626956452
P19_0023_BTR_01	CDKN1A	non_protein_affecting	SNV	4879660	11.0	11.0	2.2542554194349607
P19_0023_BTR_01	CREBBP	non_protein_affecting	SNV	60673065	46.0	53.0	0.7581617971665021
P19_0023_BTR_01	EP300	non_protein_affecting	SNV	57930329	34.0	47.0	0.5869119093040194
P19_0023_BTR_01	FGFR3	non_protein_affecting	SNV	5312256	6.0	6.0	1.1294636403064913
P19_0023_BTR_01	FOXQ1	non_protein_affecting	SNV	2881323	4.0	4.0	1.3882511610117991
P19_0023_BTR_01	KDM6A	non_protein_affecting	SNV	28718482	17.0	23.0	0.59195329335304
P19_0023_BTR_01	KMT2C	non_protein_affecting	SNV	29416478	17.0	20.0	0.5779073891850683
P19_0023_BTR_01	KMT2D	non_protein_affecting	SNV	92367781	89.0	110.0	0.9635394402297052
P19_0023_BTR_01	NOTCH2	non_protein_affecting	SNV	64394759	42.0	43.0	0.6522269925724856
P19_0023_BTR_01	PIK3CA	non_protein_affecting	SNV	2481691	3.0	3.0	1.208853156980462
P19_0023_BTR_01	RB1	non_protein_affecting	SNV	45241323	22.0	26.0	0.4862810930617569
P19_0023_BTR_01	RBM10	non_protein_affecting	SNV	14660922	14.0	14.0	0.9549194791432628
P19_0023_BTR_01	STAG2	non_protein_affecting	SNV	30693105	30.0	44.0	0.9774182181959108
P19_0023_BTR_01	TERTpromoter	non_protein_affecting	SNV	369508	1.0	1.0	2.706301352068156
P19_0023_BTR_01	TP53	non_protein_affecting	SNV	15038060	12.0	17.0	0.7979752707463595
P19_0040_BTR_01	ALL_GENES	non_protein_affecting	SNV	306279587	53.0	53.0	0.1730445065540721
P19_0040_BTR_01	ARID1A	non_protein_affecting	SNV	26120974	4.0	4.0	0.1531336465477895
P19_0040_BTR_01	CDKN1A	non_protein_affecting	SNV	2890720	2.0	2.0	0.6918691537056512
P19_0040_BTR_01	CREBBP	non_protein_affecting	SNV	33556031	8.0	8.0	0.2384072180646155
P19_0040_BTR_01	EP300	non_protein_affecting	SNV	36336754	8.0	8.0	0.2201627586217525
P19_0040_BTR_01	FGFR3	non_protein_affecting	SNV	3141921	1.0	1.0	0.3182766212135824
P19_0040_BTR_01	FOXQ1	non_protein_affecting	SNV	2520016	1.0	1.0	0.3968228773150647
P19_0040_BTR_01	KDM6A	non_protein_affecting	SNV	18997870	2.0	2.0	0.105274959771806
P19_0040_BTR_01	KMT2C	non_protein_affecting	SNV	21091074	2.0	2.0	0.0948268447590672
P19_0040_BTR_01	KMT2D	non_protein_affecting	SNV	51677625	9.0	9.0	0.1741566103318409
P19_0040_BTR_01	NOTCH2	non_protein_affecting	SNV	34135973	4.0	4.0	0.1171784381244969
P19_0040_BTR_01	PIK3CA	non_protein_affecting	SNV	1939069	0.0	0.0	0.0
P19_0040_BTR_01	RB1	non_protein_affecting	SNV	32378777	8.0	8.0	0.2470754222742879
P19_0040_BTR_01	RBM10	non_protein_affecting	SNV	9211722	1.0	1.0	0.108557335968237
P19_0040_BTR_01	STAG2	non_protein_affecting	SNV	22315520	1.0	1.0	0.0448118618790868
P19_0040_BTR_01	TERTpromoter	non_protein_affecting	SNV	298556	0.0	0.0	0.0
P19_0040_BTR_01	TP53	non_protein_affecting	SNV	9666985	2.0	2.0	0.2068897386310209
SexM	ALL_GENES	protein_affecting	SNV	15328349926	19674.0	29298.0	1.283504101549045
SexM	ARID1A	protein_affecting	SNV	1718068365	2475.0	3444.0	1.4405713127719455
SexM	CDKN1A	protein_affecting	SNV	156204311	329.0	514.0	2.1062158777423243
SexM	CREBBP	protein_affecting	SNV	1573305238	1247.0	1730.0	0.7925988993624643
SexM	EP300	protein_affecting	SNV	1866220547	1660.0	2360.0	0.8894982978665061
SexM	FGFR3	protein_affecting	SNV	238049619	93.0	134.0	0.3906748533800426
SexM	FOXQ1	protein_affecting	SNV	172885069	409.0	740.0	2.3657335035682
SexM	KDM6A	protein_affecting	SNV	531642460	1487.0	2623.0	2.796992550218807
SexM	KMT2C	protein_affecting	SNV	1205453256	503.0	615.0	0.4172704312642381
SexM	KMT2D	protein_affecting	SNV	4143187213	6436.0	9262.0	1.5533934792533357
SexM	NOTCH2	protein_affecting	SNV	1631881150	1188.0	1524.0	0.7279941924692249
SexM	PIK3CA	protein_affecting	SNV	77644688	71.0	114.0	0.91442185974139
SexM	RB1	protein_affecting	SNV	700259756	188.0	305.0	0.2684718040543801
SexM	RBM10	protein_affecting	SNV	450054501	2120.0	3296.0	4.71054060183702
SexM	STAG2	protein_affecting	SNV	521541477	1034.0	1832.0	1.9825844071841672
