gene	sample	impact	mutations	dnds	pvalue	lower	upper
EP300	P19_0011_BDO_01	missense	17	2.437500000000004	0.0015709996	1.4424383544921895	3.829711914062504
EP300	P19_0011_BDO_01	truncating	3	2.7874938964843787	0.13188702	0.6867428976297387	7.384661865234379
ALL_GENES	P19_0011_BDO_01	missense	198	3.1859375000000045	0.0	2.6951248931884804	3.748071289062505
ALL_GENES	P19_0011_BDO_01	truncating	209	21.750006103515663	0.0	17.954395296685433	26.25623168945317
FOXQ1	P19_0033_BTR_01	missense	8	1.3328125000000006	0.44410557	0.604878082275391	2.507128906250001
KMT2C	P19_0033_BTR_01	missense	1	0.4760742187499995	0.39845026	0.0272957229614257	2.10693359375
KMT2C	P19_0033_BTR_01	truncating	1	3.479687500000005	0.3024705	0.1980543518066409	15.612866210937504
CREBBP	P19_0033_BTR_01	truncating	1	3.656640625000006	0.2862745	0.2085353660583499	16.292138671875005
ARID1A	P19_0033_BTR_01	truncating	1	1.971873474121096	0.5429833	0.1125002254545689	8.818186950683597
KDM6A	P19_0033_BTR_01	missense	11	3.228125000000005	0.0012303591	1.6654173278808615	5.587744140625006
KDM6A	P19_0033_BTR_01	truncating	37	68.0500000000001	0.0	46.81864624023444	96.1432617187501
KMT2D	P19_0033_BTR_01	missense	7	0.9593751907348632	0.91417307	0.4105176585912703	1.873071479797363
KMT2D	P19_0033_BTR_01	truncating	2	2.4878906250000035	0.2653805	0.4110843467712408	7.802832031250004
NOTCH2	P19_0033_BTR_01	missense	5	2.468750000000003	0.08033794	0.8810073852539073	5.350830078125004
CDKN1A	P19_0033_BTR_01	missense	3	2.403125000000003	0.1860053	0.5960118103027349	6.275195312500003
CDKN1A	P19_0033_BTR_01	truncating	2	12.367138671875022	0.011683166	2.044131042361263	38.784985351562526
STAG2	P19_0033_BTR_01	missense	2	0.6402343749999998	0.49813294	0.1066277313232421	1.9933837890624997
STAG2	P19_0033_BTR_01	truncating	2	3.860943603515631	0.11931503	0.638974919617177	12.083599853515633
RB1	P19_0033_BTR_01	missense	1	0.8620132446289062	0.8786298	0.049106076657772	3.816725158691407
RBM10	P19_0033_BTR_01	missense	2	2.65781173706055	0.23509002	0.4411744210496549	8.24985275268555
RBM10	P19_0033_BTR_01	truncating	2	18.04960937500004	0.0052909255	2.989992845058447	56.28874511718754
EP300	P19_0033_BTR_01	missense	3	0.97333984375	0.9633498	0.242368106842041	2.539501953125
ALL_GENES	P19_0033_BTR_01	missense	43	1.1339843750000005	0.4390331	0.8173149490356448	1.5313232421875005
ALL_GENES	P19_0033_BTR_01	truncating	48	10.32031250000002	0.0	7.404175529479994	14.07397460937502
FOXQ1	P19_0042_BTR_01	missense	41	6.10703125000001	0.0	4.339398288726814	8.35556640625001
FOXQ1	P19_0042_BTR_01	truncating	8	13.074804687500029	4.172325e-07	5.820744125843061	25.309912109375027
KMT2C	P19_0042_BTR_01	missense	10	2.1248043060302764	0.035414457	1.0591411986947072	3.758105087280276
KMT2C	P19_0042_BTR_01	truncating	4	6.363281250000012	0.0047441125	1.9550719451904333	15.07666015625001
CREBBP	P19_0042_BTR_01	missense	30	3.974609375000006	0.0	2.693080368041996	5.634155273437507
CREBBP	P19_0042_BTR_01	truncating	8	7.258984375000015	2.7239323e-05	3.2690343570709297	13.811108398437517
ARID1A	P19_0042_BTR_01	missense	10	0.92353515625	0.8010949	0.4605227088928222	1.6327636718749998
ARID1A	P19_0042_BTR_01	truncating	10	6.890625000000012	4.6491623e-06	3.3915180969238343	12.413085937500014
KDM6A	P19_0042_BTR_01	missense	20	6.131262207031261	0.0	3.79170264035464	9.31546630859376
KDM6A	P19_0042_BTR_01	truncating	22	40.88750000000008	0.0	25.58837707519536	61.94890136718757
KMT2D	P19_0042_BTR_01	missense	47	2.0750000000000024	1.5318394e-05	1.5179138183593768	2.769580078125003
KMT2D	P19_0042_BTR_01	truncating	82	29.53750000000006	0.0	22.61158554077153	38.18557128906256
FGFR3	P19_0042_BTR_01	missense	1	0.3758789062499994	0.2436024	0.0214337158203124	1.6606689453124996
NOTCH2	P19_0042_BTR_01	missense	16	2.339062500000003	0.0031924248	1.3627440643310564	3.7160156250000025
NOTCH2	P19_0042_BTR_01	truncating	6	7.987500000000015	0.00016212463	3.1310800170898494	16.538525390625015
TERTpromoter	P19_0042_BTR_01	missense	1	177.16562500000026	0.0038528442	10.044205322265642	797.3786376953128
CDKN1A	P19_0042_BTR_01	missense	6	2.691796875000003	0.03814888	1.064778995513917	5.499414062500003
CDKN1A	P19_0042_BTR_01	truncating	8	26.825000000000053	0.0	12.10653717041018	50.88872070312505
STAG2	P19_0042_BTR_01	missense	15	3.250000000000005	0.00015312433	1.8570214843750028	5.242187500000005
STAG2	P19_0042_BTR_01	truncating	29	39.78750000000007	0.0	26.479979133606005	57.43642578125007
RB1	P19_0042_BTR_01	missense	5	2.1845703125000027	0.12316489	0.7808681869506846	4.727294921875003
RB1	P19_0042_BTR_01	truncating	1	2.4696289062500028	0.43233466	0.1409079837799073	10.966333007812503
PIK3CA	P19_0042_BTR_01	missense	1	2.1730957031250027	0.49236768	0.1240694999694825	9.614501953125004
TP53	P19_0042_BTR_01	missense	15	11.150000000000023	0.0	6.374840087890639	17.948706054687523
RBM10	P19_0042_BTR_01	missense	8	3.0937500000000044	0.007394433	1.407324218750002	5.804321289062504
RBM10	P19_0042_BTR_01	truncating	26	60.35000000000011	0.0	39.05109222412116	89.35939941406261
EP300	P19_0042_BTR_01	missense	28	3.2656250000000044	2.3841858e-07	2.1806816101074253	4.681030273437504
EP300	P19_0042_BTR_01	truncating	12	9.87578125000002	0.0	5.188571701049815	17.02971191406252
ALL_GENES	P19_0042_BTR_01	missense	254	2.9281253814697306	0.0	2.522751030381772	3.38833045959473
ALL_GENES	P19_0042_BTR_01	truncating	216	19.862695312500044	0.0	16.52988046526913	23.788476562500044
FOXQ1	SexM	missense	358	3.178125000000005	0.0	2.765866546630864	3.646264648437505
FOXQ1	SexM	truncating	51	4.287887573242194	0.0	3.034077995195989	5.947433471679695
KMT2C	SexM	missense	384	1.438085937500001	5.9604645e-08	1.2630617332458502	1.6346191406250012
KMT2C	SexM	truncating	118	3.2491699218750054	0.0	2.5556269478797957	4.103051757812505
CREBBP	SexM	missense	1021	2.559179687500004	0.0	2.32579531669617	2.816137695312504
CREBBP	SexM	truncating	226	4.171093750000006	0.0	3.478763332366948	4.985302734375006
ARID1A	SexM	missense	854	1.5779296875000015	0.0	1.4255771446228045	1.745776367187502
ARID1A	SexM	truncating	1621	20.26250000000004	0.0	18.048618927001996	22.75639648437504
KDM6A	SexM	missense	564	4.6937500000000085	0.0	4.1911845397949286	5.2522216796875085
KDM6A	SexM	truncating	923	43.18750000000007	0.0	38.33055831909186	48.67150878906257
KMT2D	SexM	missense	2669	1.9077148437500024	0.0	1.760382490158083	2.0682373046875018
KMT2D	SexM	truncating	3767	20.20000000000004	0.0	18.34662109375004	22.27885742187504
FGFR3	SexM	missense	86	0.9607421875	0.7313349	0.7583380889892578	1.2012207031250002
FGFR3	SexM	truncating	1	0.0895996093749992	0.000107347965	0.0895996093749992	0.3978271484374991
NOTCH2	SexM	missense	977	2.574218750000004	0.0	2.3344492721557653	2.837280273437504
NOTCH2	SexM	truncating	211	5.118750000000009	0.0	4.265005035400398	6.122778320312509
TERTpromoter	SexM	missense	37	64.8000000000001	0.0	43.84626388549812	93.5170410156251
CDKN1A	SexM	missense	168	2.742578125000004	0.0	2.291595993041996	3.264428710937503
CDKN1A	SexM	truncating	161	18.631250000000044	0.0	15.213073158264194	22.729150390625044
STAG2	SexM	missense	347	1.9203125000000016	0.0	1.677792358398439	2.1949707031250014
STAG2	SexM	truncating	687	22.064843750000048	0.0	19.429139156341595	25.060449218750048
RB1	SexM	missense	153	1.646875000000002	2.9802322e-07	1.3695333862304704	1.9648681640625012
RB1	SexM	truncating	35	2.0816894531250028	0.00021529198	1.4368154168128986	2.920922851562503
PIK3CA	SexM	missense	69	3.456347656250005	0.0	2.650292711257939	4.439013671875006
PIK3CA	SexM	truncating	2	0.7976562499999997	0.7415004	0.1323020935058593	2.5017578124999997
TP53	SexM	missense	349	4.962500000000008	0.0	4.34464660644532	5.657080078125009
TP53	SexM	truncating	48	4.337695312500006	0.0	3.142718896865849	5.859301757812506
RBM10	SexM	missense	590	4.113671875000007	0.0	3.675352430343634	4.601342773437507
RBM10	SexM	truncating	1537	58.43730468750009	0.0	52.39629796504983	65.24943847656259
EP300	SexM	missense	1243	2.9300781250000045	0.0	2.6734306335449256	3.212670898437505
EP300	SexM	truncating	417	7.553125000000015	0.0	6.461986923217786	8.814721679687516
ALL_GENES	SexM	missense	9869	2.4562255859375037	0.0	2.2943781411647826	2.631396484375003
ALL_GENES	SexM	truncating	9805	17.343743896484412	0.0	16.00329873554412	18.83056030273441
FOXQ1	P19_0034_BTR_01	missense	3	2.0625000000000027	0.26572233	0.5100964355468757	5.393188476562503
KMT2C	P19_0034_BTR_01	missense	7	1.801562500000002	0.160397	0.7675650024414071	3.534350585937502
KMT2C	P19_0034_BTR_01	truncating	3	4.812490844726572	0.03179294	1.1818968748301288	12.789785766601572
CREBBP	P19_0034_BTR_01	missense	19	2.446850585937503	0.00084143877	1.4884115493297594	3.7713134765625034
CREBBP	P19_0034_BTR_01	truncating	7	5.175048828125008	0.0007043481	2.1902659726142915	10.250122070312509
ARID1A	P19_0034_BTR_01	missense	24	3.1658203125000046	3.3974648e-06	2.0340087795257595	4.688647460937505
ARID1A	P19_0034_BTR_01	truncating	68	55.3000000000001	0.0	41.05145248413093	73.6001708984376
KDM6A	P19_0034_BTR_01	missense	10	6.531250000000012	6.67572e-06	3.237986907958991	11.631958007812514
KDM6A	P19_0034_BTR_01	truncating	28	91.09995117187516	0.0	59.57373241454372	133.97348632812515
KMT2D	P19_0034_BTR_01	missense	49	1.934765625000002	7.611513e-05	1.4150413131713884	2.5860107421875025
KMT2D	P19_0034_BTR_01	truncating	78	22.47768554687505	0.0	17.000638667345083	29.41250000000005
FGFR3	P19_0034_BTR_01	missense	5	2.892382812500004	0.044276178	1.0324858951568616	6.265795898437504
NOTCH2	P19_0034_BTR_01	missense	8	1.4984382629394546	0.2899137	0.6793611524254091	2.8253425598144544
NOTCH2	P19_0034_BTR_01	truncating	1	1.509765625000001	0.700615	0.0861599731445313	6.743530273437502
CDKN1A	P19_0034_BTR_01	missense	4	3.9437500000000063	0.025825977	1.2172079467773456	9.242211914062509
CDKN1A	P19_0034_BTR_01	truncating	4	24.63125000000005	2.3782253e-05	7.5771572494507	58.21035156250005
STAG2	P19_0034_BTR_01	missense	5	1.8859863281250016	0.20335287	0.6713584613800054	4.116821289062502
STAG2	P19_0034_BTR_01	truncating	10	20.95002441406254	0.0	10.333672314733288	37.56013183593754
RB1	P19_0034_BTR_01	truncating	1	3.318017578125005	0.31775558	0.1892919683456423	14.749291992187503
PIK3CA	P19_0034_BTR_01	missense	4	14.068750000000028	0.00022190809	4.3312808227539135	33.19411621093753
TP53	P19_0034_BTR_01	missense	3	2.2968505859375026	0.20731813	0.5688714444637305	6.002294921875002
TP53	P19_0034_BTR_01	truncating	2	9.55620117187502	0.019826472	1.5808348608016998	29.891894531250017
RBM10	P19_0034_BTR_01	missense	15	6.23125000000001	5.9604645e-08	3.5497029113769587	10.06730957031251
RBM10	P19_0034_BTR_01	truncating	54	111.12500000000016	0.0	81.1734919357301	149.36535644531267
EP300	P19_0034_BTR_01	missense	21	2.915625000000004	4.2796135e-05	1.8167936706542995	4.414648437500004
EP300	P19_0034_BTR_01	truncating	6	4.426562500000008	0.0039177537	1.7238979721069367	9.264819335937508
ALL_GENES	P19_0034_BTR_01	missense	177	2.623437500000004	0.0	2.1921182250976594	3.122705078125003
ALL_GENES	P19_0034_BTR_01	truncating	262	24.50000000000005	0.0	20.41559295654301	29.34375000000005
KMT2C	P19_0040_BTR_01	missense	4	1.1609375000000006	0.7725058	0.3589903259277346	2.716113281250001
KMT2C	P19_0040_BTR_01	truncating	2	5.053125000000008	0.07161403	0.8336940002441418	15.924096679687509
CREBBP	P19_0040_BTR_01	missense	2	0.4343261718749995	0.17296427	0.0721571540832518	1.3474121093749991
ARID1A	P19_0040_BTR_01	missense	4	0.7078124999999997	0.46636134	0.2192074584960937	1.6550781249999995
ARID1A	P19_0040_BTR_01	truncating	4	6.396875000000011	0.0046509504	1.9653567504882847	15.146264648437512
KDM6A	P19_0040_BTR_01	missense	4	2.109375762939456	0.18554407	0.6527288102358586	4.935303497314456
KDM6A	P19_0040_BTR_01	truncating	3	11.014062500000025	0.0028681755	2.7187026405334533	28.986474609375023
KMT2D	P19_0040_BTR_01	missense	12	0.9164031982421874	0.7627849	0.4879860615730285	1.552389526367188
KMT2D	P19_0040_BTR_01	truncating	5	3.6531250000000055	0.017934978	1.296122741699221	8.007983398437506
NOTCH2	P19_0040_BTR_01	missense	5	1.0812500000000005	0.86329174	0.3866113281250001	2.3422363281250007
NOTCH2	P19_0040_BTR_01	truncating	2	4.296882629394538	0.09755951	0.7101768747717152	13.433235168457038
CDKN1A	P19_0040_BTR_01	missense	2	3.6515625000000056	0.13192987	0.6056657409667976	11.348706054687506
STAG2	P19_0040_BTR_01	missense	6	1.946679687500002	0.14458716	0.7693524360656747	3.9834228515625023
STAG2	P19_0040_BTR_01	truncating	9	20.53750000000004	0.0	9.75191749572756	37.73232421875004
RB1	P19_0040_BTR_01	missense	2	1.1984375000000007	0.8028767	0.1991751098632813	3.7307861328125007
RB1	P19_0040_BTR_01	truncating	1	3.893554687500006	0.26742327	0.2223818969726565	17.311523437500007
TP53	P19_0040_BTR_01	missense	1	1.418725585937501	0.74086225	0.0815368461608887	6.277124023437501
TP53	P19_0040_BTR_01	truncating	1	10.875390625000025	0.08573288	0.6194539785385145	48.26003417968752
RBM10	P19_0040_BTR_01	missense	1	0.7329101562499998	0.74334514	0.04176851272583	3.241455078125
RBM10	P19_0040_BTR_01	truncating	5	27.649993896484432	1.3113022e-06	9.82924954067918	60.42526245117193
EP300	P19_0040_BTR_01	missense	9	1.6660156250000018	0.16103715	0.7967691421508797	3.0301513671875018
EP300	P19_0040_BTR_01	truncating	3	4.535742187500008	0.037081122	1.1171273612976091	12.00156250000001
ALL_GENES	P19_0040_BTR_01	missense	52	1.0953125	0.5399619	0.8123257446289062	1.44443359375
ALL_GENES	P19_0040_BTR_01	truncating	35	6.181249237060558	0.0	4.229380734469748	8.753881072998059
FOXQ1	P19_0005_BTR_01	missense	2	1.7781250000000015	0.4585461	0.2949029541015628	5.534228515625002
KMT2C	P19_0005_BTR_01	missense	4	0.7773437499999998	0.60166794	0.2408026123046874	1.8173828125
KMT2C	P19_0005_BTR_01	truncating	2	3.092971801757817	0.18022126	0.5112839892506605	9.701248168945316
CREBBP	P19_0005_BTR_01	missense	9	1.3824218750000008	0.35968047	0.6620344161987308	2.5097412109375004
CREBBP	P19_0005_BTR_01	truncating	1	1.116796875	0.91427493	0.0640428161621093	4.9595703125
ARID1A	P19_0005_BTR_01	missense	5	0.5726623535156247	0.17263138	0.2050636088848113	1.2379455566406248
ARID1A	P19_0005_BTR_01	truncating	9	7.973437500000015	4.053116e-06	3.775912704467781	14.695849609375015
KDM6A	P19_0005_BTR_01	missense	19	3.9436523437500064	1.3709068e-06	2.408029761314396	6.051196289062506
KDM6A	P19_0005_BTR_01	truncating	47	62.87578125000012	0.0	45.31564649105081	85.26225585937512
KMT2D	P19_0005_BTR_01	missense	29	1.3002929687500009	0.18643016	0.874395484924317	1.8557128906250009
KMT2D	P19_0005_BTR_01	truncating	21	7.525000000000015	0.0	4.642659912109384	11.541113281250016
FGFR3	P19_0005_BTR_01	missense	1	1.2315429687500008	0.8407756	0.070242109298706	5.4496826171875
NOTCH2	P19_0005_BTR_01	missense	8	1.092138671875	0.80792236	0.4966453695297241	2.0473388671875004
CDKN1A	P19_0005_BTR_01	missense	1	1.1625000000000003	0.8833003	0.0662744140625	5.1444335937500005
CDKN1A	P19_0005_BTR_01	truncating	3	27.93752441406255	0.00016856194	6.90920990392567	73.35439453125005
STAG2	P19_0005_BTR_01	missense	10	1.375292968750001	0.3433199	0.6853133678436283	2.435473632812501
STAG2	P19_0005_BTR_01	truncating	28	23.896875000000044	0.0	15.81697624206546	34.661645507812544
RB1	P19_0005_BTR_01	missense	4	2.1250000000000027	0.18122327	0.6585449218750008	4.972290039062503
PIK3CA	P19_0005_BTR_01	missense	1	2.621875000000004	0.40622002	0.1496485900878908	11.609912109375005
TP53	P19_0005_BTR_01	missense	14	13.512500000000024	0.0	7.561477508544934	22.074511718750024
TP53	P19_0005_BTR_01	truncating	1	7.1765625000000135	0.13664156	0.4089199829101569	31.811572265625017
RBM10	P19_0005_BTR_01	missense	16	3.7437500000000057	1.7285347e-05	2.1795129394531285	5.956274414062506
RBM10	P19_0005_BTR_01	truncating	41	60.35078125000011	0.0	42.73358599185951	82.95087890625011
EP300	P19_0005_BTR_01	missense	21	2.762500000000004	8.070469e-05	1.730312500000002	4.158984375000004
EP300	P19_0005_BTR_01	truncating	3	2.825000000000004	0.1270628	0.6972558593750008	7.454516601562504
ALL_GENES	P19_0005_BTR_01	missense	144	1.828320312500002	0.0	1.51757221221924	2.1890380859375025
ALL_GENES	P19_0005_BTR_01	truncating	156	14.91254882812503	0.0	12.185629798173933	18.16511230468753
KMT2C	P19_0019_BDO_01	missense	3	0.792189025878906	0.6764308	0.1963809788227081	2.0720962524414057
KMT2C	P19_0019_BDO_01	truncating	3	5.234375000000009	0.025063336	1.2873954010009785	13.898925781250009
CREBBP	P19_0019_BDO_01	missense	13	2.0156250000000018	0.025315344	1.099971008300782	3.3559570312500018
CREBBP	P19_0019_BDO_01	truncating	3	2.744531250000003	0.1369744	0.6762749481201179	7.259301757812503
ARID1A	P19_0019_BDO_01	missense	7	1.0871093750000005	0.82870984	0.4644055175781251	2.1234863281250007
ARID1A	P19_0019_BDO_01	truncating	11	10.50634765625002	0.0	5.320957157611858	18.64294433593752
KDM6A	P19_0019_BDO_01	missense	12	3.7749511718750055	0.00018566847	2.0027768898010283	6.422656250000006
KDM6A	P19_0019_BDO_01	truncating	20	33.251562500000055	0.0	20.23462191104892	51.63474121093756
KMT2D	P19_0019_BDO_01	missense	48	2.422656250000004	2.9802322e-07	1.7688358306884793	3.242358398437504
KMT2D	P19_0019_BDO_01	truncating	125	43.27812500000008	0.0	34.0614650726319	54.71550292968757
NOTCH2	P19_0019_BDO_01	missense	14	2.362500000000004	0.0055742264	1.3160510253906268	3.884106445312504
NOTCH2	P19_0019_BDO_01	truncating	3	4.306152343750007	0.042566657	1.0620119142532365	11.376464843750009
STAG2	P19_0019_BDO_01	missense	7	1.1718750000000004	0.68795484	0.4990313720703127	2.298583984375
STAG2	P19_0019_BDO_01	truncating	12	11.450000000000024	0.0	6.029545898437512	19.633593750000024
RB1	P19_0019_BDO_01	missense	2	1.3765625000000008	0.669015	0.228196258544922	4.2873291015625
TP53	P19_0019_BDO_01	missense	4	4.174218750000006	0.021117449	1.2899686050415058	9.774804687500003
RBM10	P19_0019_BDO_01	missense	6	1.5624877929687515	0.3132493	0.6171985948085792	3.196398925781252
RBM10	P19_0019_BDO_01	truncating	10	14.399609375000027	0.0	7.102925128936782	25.859570312500026
EP300	P19_0019_BDO_01	missense	15	2.375000000000003	0.003851831	1.353592529296877	3.837402343750004
EP300	P19_0019_BDO_01	truncating	5	4.660156250000009	0.0065644383	1.6459558486938506	10.303466796875009
ALL_GENES	P19_0019_BDO_01	missense	131	2.0351562500000027	0.0	1.6633502197265648	2.4721679687500027
ALL_GENES	P19_0019_BDO_01	truncating	192	18.414843750000035	0.0	15.06222801685336	22.44865722656253
FOXQ1	P19_0047_BTR_01	missense	2	1.9875000000000025	0.3846538	0.3296057128906253	6.210522460937503
KMT2C	P19_0047_BTR_01	missense	4	2.0750000000000024	0.19484597	0.6411962890625007	4.864916992187503
KMT2C	P19_0047_BTR_01	truncating	3	11.781250000000025	0.002387941	2.8938987731933654	31.317382812500025
CREBBP	P19_0047_BTR_01	missense	2	0.5695343017578121	0.38229513	0.0946951335668563	1.769485473632812
CREBBP	P19_0047_BTR_01	truncating	1	2.081945800781253	0.51415145	0.118756920695305	9.275549316406252
ARID1A	P19_0047_BTR_01	missense	7	1.879882812500002	0.13333595	0.8034219551086433	3.6669921875000018
ARID1A	P19_0047_BTR_01	truncating	13	26.30004882812505	0.0	14.14427094131711	44.68505859375005
KDM6A	P19_0047_BTR_01	missense	5	6.481250000000012	0.0014260411	2.3119070434570355	14.05937500000001
KDM6A	P19_0047_BTR_01	truncating	8	59.78745117187511	0.0	26.92608896836644	113.9085449218751
KMT2D	P19_0047_BTR_01	missense	9	0.7453124999999998	0.36159998	0.3561138916015624	1.3574951171874998
KMT2D	P19_0047_BTR_01	truncating	13	8.875000000000016	0.0	4.787706909179696	15.024291992187514
FGFR3	P19_0047_BTR_01	missense	3	4.406246948242194	0.039363742	1.0924255486577763	11.525387573242195
